ID_Entrega;Numero_CTe;ID_Cliente;ID_CD;ID_Destino;ID_Transportadora;ID_Veiculo;ID_Motorista;ID_Status;ID_Ocorrencia;Data_Coleta;Data_Prevista_Entrega;Data_Entrega_Real;Qtd_Volumes;Qtd_Volumes_Entregues;Peso_KG;Cubagem_M3;Distancia_KM;Valor_Mercadoria;Valor_Frete;Custo_Frete
ENT009632;35378851582;CLI027;CD01;DST007;TRP02;VEI046;MOT056;ST7;OC05;2025-12-26;2025-12-31;;126;0;7457.5;48.13;412.5;498058.66;2528.45;1859.39
ENT009633;35785528163;CLI025;CD02;DST001;TRP08;VEI045;MOT049;ST1;OC00;2025-12-26;2025-12-29;2025-12-27;46;46;1184.5;5.76;42.1;93420.8;359.87;283.16
ENT009634;35343562939;CLI009;CD03;DST005;TRP01;VEI023;MOT006;ST1;OC00;2025-12-26;2025-12-31;2025-12-30;45;45;956.7;7.95;721.0;16750.07;1261.35;1164.11
ENT009635;35323061804;CLI022;CD04;DST021;TRP05;VEI039;MOT028;ST1;OC00;2025-12-26;2025-12-31;2025-12-30;111;103;4032.6;18.86;305.6;79678.34;1254.85;1082.94
ENT009636;35858021852;CLI013;CD01;DST012;TRP02;VEI009;MOT021;ST1;OC00;2025-12-26;2025-12-31;2025-12-31;591;591;33950.4;155.55;420.5;2354541.02;5624.43;4320.74
ENT009637;35348518939;CLI022;CD02;DST005;TRP02;VEI021;MOT002;ST1;OC00;2025-12-26;2025-12-31;2025-12-31;344;344;5998.4;31.12;489.7;199871.99;2785.09;2228.93
ENT009638;35900585172;CLI013;CD02;DST022;TRP02;VEI001;MOT004;ST1;OC05;2025-12-26;2025-12-31;2026-01-01;186;186;8560.2;57.49;490.7;621266.86;3093.39;2344.92
ENT009639;35888406677;CLI004;CD05;DST027;TRP03;VEI085;MOT017;ST1;OC00;2025-12-27;2026-01-01;2026-01-01;295;265;13874.3;43.95;137.6;228154.62;2173.94;1709.21
ENT009640;35195883898;CLI004;CD05;DST028;TRP05;VEI059;MOT022;ST1;OC00;2025-12-27;2026-01-02;2026-01-02;634;634;18276.6;117.57;797.4;830912.93;6665.1;5011.94
ENT009641;35653246178;CLI028;CD02;DST010;TRP01;VEI078;MOT013;ST1;OC09;2025-12-27;2025-12-31;2026-01-03;30;30;1611.4;10.76;625.3;139475.73;1551.59;1398.68
ENT009642;35626202620;CLI020;CD02;DST036;TRP04;VEI020;MOT023;ST1;OC02;2025-12-27;2026-01-03;2026-01-05;124;124;1682.3;7.67;1001.4;71807.8;2624.46;2070.39
ENT009643;35981272953;CLI029;CD06;DST040;TRP02;VEI009;MOT007;ST1;OC02;2025-12-27;2026-01-02;2026-01-01;492;492;15135.9;91.59;946.8;1263463.0;9771.7;6966.8
ENT009644;35504126750;CLI016;CD05;DST030;TRP05;VEI052;MOT039;ST1;OC00;2025-12-27;2026-01-01;2026-01-01;37;37;1138.3;5.31;331.1;39785.46;788.27;648.2
ENT009645;35311248322;CLI014;CD04;DST015;TRP08;VEI045;MOT052;ST1;OC00;2025-12-27;2025-12-30;2025-12-28;20;20;1059.1;3.75;18.0;36306.54;225.89;220.44
ENT009646;35284600958;CLI025;CD01;DST031;TRP01;VEI012;MOT056;ST1;OC00;2025-12-27;2026-01-04;2026-01-02;256;256;3934.8;20.45;2735.9;144174.27;7078.99;6497.97
ENT009647;35884244806;CLI002;CD01;DST006;TRP03;VEI086;MOT052;ST1;OC02;2025-12-27;2026-01-01;2025-12-31;119;119;4627.3;15.18;174.6;218528.26;1455.86;1111.07
ENT009648;35659286544;CLI020;CD02;DST011;TRP05;VEI036;MOT060;ST1;OC05;2025-12-27;2026-01-02;2026-01-03;157;157;1831.4;6.5;658.3;89698.01;1843.73;1503.52
ENT009649;35267981445;CLI014;CD01;DST010;TRP05;VEI016;MOT034;ST1;OC00;2025-12-27;2026-01-01;2026-01-01;100;100;2151.8;7.78;524.2;236970.76;1657.13;1444.21
ENT009650;35141007198;CLI026;CD04;DST021;TRP05;VEI002;MOT038;ST1;OC02;2025-12-27;2026-01-01;2026-01-04;27;27;947.2;3.77;305.6;19919.76;764.48;611.37
ENT009651;35240346956;CLI008;CD03;DST002;TRP01;VEI023;MOT058;ST1;OC00;2025-12-27;2025-12-31;2025-12-29;8;8;438.9;2.17;581.9;24029.01;912.02;849.07
ENT009652;35929279265;CLI015;CD03;DST011;TRP05;VEI076;MOT024;ST1;OC00;2025-12-27;2026-01-01;2025-12-31;217;217;10978.0;53.78;585.0;89479.14;2893.26;2375.47
ENT009653;35942746690;CLI010;CD02;DST043;TRP02;VEI055;MOT046;ST1;OC09;2025-12-27;2026-01-08;2026-01-22;311;311;18089.9;123.46;3401.7;858383.53;20260.06;15769.86
ENT009654;35226328454;CLI014;CD05;DST026;TRP02;VEI046;MOT023;ST1;OC00;2025-12-27;2026-01-01;2025-12-30;253;253;7554.6;36.38;21.5;210345.09;1004.76;882.29
ENT009655;35116872748;CLI013;CD05;DST028;TRP02;VEI058;MOT050;ST1;OC00;2025-12-27;2026-01-02;2026-01-01;124;124;3368.1;15.71;797.4;234917.96;2588.38;2355.16
ENT009656;35511413297;CLI025;CD03;DST013;TRP04;VEI075;MOT044;ST1;OC00;2025-12-27;2026-01-02;2026-01-02;189;189;9595.5;48.77;456.7;386198.37;2367.06;2117.81
ENT009657;35705864079;CLI017;CD02;DST008;TRP03;VEI026;MOT003;ST1;OC00;2025-12-28;2026-01-02;2026-01-02;684;684;27496.0;93.38;498.4;536988.23;4839.22;4467.79
ENT009658;35160180666;CLI012;CD01;DST011;TRP03;VEI024;MOT038;ST1;OC07;2025-12-29;2026-01-03;2026-01-04;173;140;8323.8;30.13;617.9;168947.36;3184.64;2745.02
ENT009659;35329159242;CLI018;CD03;DST004;TRP01;VEI057;MOT006;ST1;OC00;2025-12-29;2026-01-02;2025-12-31;515;515;14085.4;82.82;647.6;984100.77;4403.67;4024.63
ENT009660;35916446801;CLI008;CD02;DST014;TRP01;VEI010;MOT044;ST1;OC00;2025-12-29;2026-01-03;2026-01-01;587;587;20374.8;85.6;968.9;271543.74;5484.08;5335.94
ENT009661;35659592562;CLI012;CD02;DST006;TRP08;VEI015;MOT052;ST2;OC01;2025-12-29;2026-01-01;2025-12-30;1106;812;20672.0;69.86;78.1;221911.76;3724.85;3375.07
ENT009662;35324377221;CLI019;CD01;DST011;TRP01;VEI082;MOT050;ST1;OC00;2025-12-29;2026-01-02;2025-12-31;61;61;2762.1;20.99;617.9;150227.16;2089.33;1697.82
ENT009663;35467532804;CLI010;CD06;DST041;TRP01;VEI023;MOT034;ST1;OC00;2025-12-29;2026-01-03;2026-01-02;22;22;943.6;4.82;733.5;11516.31;1362.15;1082.81
ENT009664;35701921712;CLI013;CD02;DST005;TRP02;VEI053;MOT052;ST1;OC00;2025-12-29;2026-01-03;2026-01-03;60;55;1448.2;10.63;489.7;70496.32;1169.75;1046.58
ENT009665;35360799594;CLI016;CD02;DST009;TRP01;VEI082;MOT031;ST7;OC04;2025-12-29;2026-01-03;;57;0;3395.0;19.49;764.9;278771.87;2379.94;2167.76
ENT009666;35954262704;CLI024;CD02;DST004;TRP08;VEI011;MOT034;ST1;OC00;2025-12-29;2026-01-01;2026-01-01;1356;1356;18249.4;62.03;111.5;1579828.17;4403.4;3265.67
ENT009667;35284027028;CLI001;CD01;DST009;TRP03;VEI085;MOT033;ST1;OC02;2025-12-29;2026-01-04;2026-01-03;681;681;20689.4;98.66;676.5;1231431.98;6134.08;4730.37
ENT009668;35803068003;CLI017;CD04;DST015;TRP01;VEI078;MOT006;ST2;OC01;2025-12-29;2026-01-02;2025-12-31;27;27;1622.7;6.81;18.0;171194.39;400.1;285.28
ENT009669;35572160753;CLI017;CD04;DST016;TRP03;VEI024;MOT034;ST1;OC00;2025-12-29;2026-01-03;2026-01-03;242;242;8934.2;58.91;406.3;625220.42;2406.1;1973.61
ENT009670;35232254223;CLI009;CD03;DST008;TRP01;VEI078;MOT003;ST1;OC00;2025-12-29;2026-01-02;2026-01-02;214;214;2089.0;14.89;438.5;106947.32;1368.97;1160.05
ENT009671;35874694954;CLI024;CD03;DST013;TRP03;VEI007;MOT022;ST1;OC00;2025-12-29;2026-01-03;2026-01-01;46;46;1524.5;9.89;456.7;30189.43;1206.58;1017.28
ENT009672;35556677025;CLI025;CD02;DST023;TRP03;VEI033;MOT058;ST1;OC00;2025-12-29;2026-01-04;2026-01-04;92;92;5509.4;18.18;910.8;273859.44;3203.08;2617.35
ENT009673;35148446887;CLI017;CD01;DST024;TRP03;VEI085;MOT035;ST1;OC00;2025-12-29;2026-01-05;2026-01-03;339;339;6264.7;38.21;1758.8;453256.2;8432.53;7604.7
ENT009674;35395531656;CLI018;CD02;DST009;TRP04;VEI008;MOT010;ST1;OC00;2025-12-29;2026-01-05;2026-01-05;329;329;13701.9;84.24;764.9;195831.03;4374.53;3759.66
ENT009675;35557978126;CLI022;CD04;DST015;TRP08;VEI077;MOT041;ST1;OC00;2025-12-29;2026-01-01;2025-12-30;61;61;3220.4;16.36;18.0;72837.33;568.09;419.5
ENT009676;35217815720;CLI028;CD03;DST013;TRP03;VEI007;MOT008;ST1;OC02;2025-12-29;2026-01-03;2026-01-03;50;50;2018.7;13.54;456.7;115854.42;1250.79;1104.74
ENT009677;35473699072;CLI013;CD05;DST033;TRP01;VEI057;MOT021;ST1;OC11;2025-12-29;2026-01-02;2026-01-01;464;464;18702.6;67.81;496.2;249190.83;4354.82;4080.08
ENT009678;35665379437;CLI018;CD02;DST016;TRP01;VEI078;MOT007;ST1;OC00;2025-12-29;2026-01-02;2026-01-02;86;86;2565.8;8.69;561.1;146736.27;1191.81;1156.94
ENT009679;35777832338;CLI015;CD02;DST016;TRP04;VEI062;MOT044;ST1;OC00;2025-12-29;2026-01-04;2026-01-03;503;503;7827.5;27.3;561.1;367272.58;3507.88;2734.72
ENT009680;35323807921;CLI017;CD05;DST033;TRP01;VEI057;MOT038;ST1;OC00;2025-12-29;2026-01-02;2026-01-02;1732;1732;19106.9;84.66;496.2;1326859.57;6575.61;5585.52
ENT009681;35170401522;CLI006;CD06;DST040;TRP04;VEI042;MOT021;ST1;OC00;2025-12-29;2026-01-05;2026-01-05;102;102;4107.9;16.95;946.8;290821.04;2849.91;2367.46
ENT009682;35765978682;CLI030;CD01;DST009;TRP04;VEI006;MOT039;ST1;OC00;2025-12-29;2026-01-05;2026-01-05;218;218;3289.0;13.88;676.5;74748.19;2151.25;1793.71
ENT009683;35672831197;CLI003;CD05;DST028;TRP01;VEI073;MOT005;ST1;OC00;2025-12-29;2026-01-03;2026-01-02;28;28;1018.3;4.57;797.4;47536.6;1207.38;1166.93
ENT009684;35962006487;CLI009;CD05;DST043;TRP05;VEI025;MOT042;ST1;OC00;2025-12-29;2026-01-10;2026-01-10;397;397;20601.1;88.77;3611.3;1105602.06;16650.71;14363.03
ENT009685;35359979084;CLI016;CD06;DST043;TRP05;VEI052;MOT015;ST1;OC00;2025-12-29;2026-01-08;2026-01-08;40;40;1311.5;6.87;2447.9;50595.09;3737.26;3341.91
ENT009686;35606956938;CLI023;CD05;DST043;TRP01;VEI023;MOT005;ST1;OC00;2025-12-29;2026-01-09;2026-01-09;53;53;737.1;4.46;3611.3;57997.32;5029.12;4334.37
ENT009687;35707462267;CLI030;CD02;DST021;TRP04;VEI028;MOT031;ST1;OC00;2025-12-29;2026-01-04;2026-01-04;48;48;1026.7;3.23;640.5;33062.56;1040.2;971.71
ENT009688;35709004895;CLI011;CD05;DST026;TRP08;VEI050;MOT045;ST1;OC07;2025-12-30;2026-01-02;2026-01-03;235;235;10181.5;33.66;21.5;800318.03;1841.7;1146.48
ENT009689;35699010704;CLI006;CD04;DST020;TRP03;VEI007;MOT039;ST1;OC00;2025-12-30;2026-01-05;2026-01-05;154;154;1686.4;5.98;969.6;39976.35;2408.38;2070.73
ENT009690;35717871749;CLI004;CD05;DST033;TRP01;VEI023;MOT049;ST1;OC00;2025-12-30;2026-01-03;2026-01-02;21;21;819.6;6.51;496.2;46885.93;827.16;773.15
ENT009691;35918367934;CLI024;CD02;DST002;TRP08;VEI043;MOT042;ST1;OC09;2025-12-30;2026-01-02;2026-01-16;371;371;17800.2;65.93;68.0;639654.84;2426.97;2037.73
ENT009692;35479805207;CLI009;CD04;DST021;TRP04;VEI075;MOT009;ST1;OC00;2025-12-30;2026-01-05;2026-01-05;596;596;8166.2;45.62;305.6;668924.26;2679.57;2065.22
ENT009693;35728677491;CLI016;CD05;DST026;TRP01;VEI073;MOT053;ST1;OC11;2025-12-30;2026-01-03;2026-01-03;36;36;452.6;2.07;21.5;31772.12;211.87;193.05
ENT009694;35752501530;CLI018;CD04;DST019;TRP01;VEI012;MOT031;ST1;OC00;2025-12-30;2026-01-03;2026-01-07;136;136;2990.7;13.93;574.7;69487.07;1596.99;1540.8
ENT009695;35954301520;CLI025;CD03;DST011;TRP04;VEI019;MOT003;ST1;OC11;2025-12-30;2026-01-05;2026-01-07;75;75;2270.6;7.35;585.0;88238.25;1424.97;1184.09
ENT009696;35179241696;CLI024;CD03;DST003;TRP01;VEI005;MOT022;ST1;OC00;2025-12-30;2026-01-03;2026-01-03;893;893;25247.4;82.84;531.1;273541.51;4937.85;4635.38
ENT009697;35722775359;CLI001;CD01;DST010;TRP02;VEI001;MOT029;ST1;OC00;2025-12-30;2026-01-04;2026-01-04;176;176;6048.8;22.48;524.2;123955.41;2665.03;2135.68
ENT009698;35756888285;CLI018;CD03;DST014;TRP01;VEI078;MOT034;ST1;OC02;2025-12-30;2026-01-03;2026-01-03;181;181;1912.2;8.61;502.9;83492.39;1749.24;1529.47
ENT009699;35912643129;CLI001;CD05;DST031;TRP01;VEI005;MOT016;ST1;OC00;2025-12-30;2026-01-03;2026-01-03;784;784;28198.7;138.58;143.4;692522.99;4371.73;3542.01
ENT009700;35749834963;CLI011;CD05;DST046;TRP05;VEI081;MOT025;ST1;OC00;2025-12-30;2026-01-09;2026-01-07;996;996;25595.0;163.51;2555.6;2038122.8;15985.84;12652.28
ENT009701;35238564134;CLI016;CD02;DST008;TRP01;VEI078;MOT002;ST1;OC00;2025-12-30;2026-01-03;2026-01-02;56;56;1327.8;4.88;498.4;33241.73;1105.3;975.71
ENT009702;35819664362;CLI014;CD01;DST014;TRP01;VEI012;MOT032;ST1;OC00;2025-12-30;2026-01-04;2026-01-04;74;74;3867.6;17.47;873.0;328154.0;2126.56;2126.73
ENT009703;35112710292;CLI025;CD02;DST001;TRP01;VEI010;MOT045;ST1;OC00;2025-12-30;2026-01-03;2026-01-03;245;245;12413.6;52.48;42.1;508672.52;1553.77;1271.97
ENT009704;35949554861;CLI014;CD05;DST035;TRP05;VEI059;MOT035;ST1;OC00;2025-12-30;2026-01-05;2026-01-05;2565;2565;35231.1;166.73;1182.0;2471021.92;11604.42;10899.87
ENT009705;35806883348;CLI014;CD02;DST015;TRP03;VEI037;MOT031;ST1;OC00;2025-12-30;2026-01-04;2026-01-03;441;441;9107.4;35.79;428.4;526759.94;3018.2;2531.62
ENT009706;35603567557;CLI023;CD02;DST019;TRP01;VEI073;MOT025;ST1;OC00;2025-12-30;2026-01-04;2026-01-04;69;69;870.3;3.54;992.8;54578.57;1743.49;1542.81
ENT009707;35157810088;CLI008;CD01;DST011;TRP01;VEI078;MOT040;ST1;OC00;2025-12-30;2026-01-03;2026-01-02;43;43;1895.4;9.98;617.9;174839.08;1561.23;1287.79
ENT009708;35143354299;CLI002;CD06;DST038;TRP03;VEI007;MOT050;ST1;OC00;2025-12-30;2026-01-04;2026-01-04;69;69;1749.8;12.22;227.6;36720.81;811.73;658.93
ENT009709;35900910773;CLI021;CD01;DST003;TRP04;VEI075;MOT024;ST2;OC01;2025-12-30;2026-01-05;2026-01-05;213;170;9987.1;38.34;309.5;368314.66;2441.31;1895.44
ENT009710;35521074504;CLI025;CD04;DST021;TRP04;VEI019;MOT060;ST1;OC00;2025-12-30;2026-01-05;2026-01-05;115;115;2358.1;14.86;305.6;118851.64;975.72;802.21
ENT009711;35630985698;CLI012;CD05;DST034;TRP03;VEI026;MOT022;ST1;OC00;2025-12-30;2026-01-06;2026-01-06;492;492;26733.1;112.79;1537.1;3053882.47;10667.1;8604.68
ENT009712;35468852032;CLI017;CD02;DST005;TRP03;VEI090;MOT007;ST1;OC00;2025-12-30;2026-01-04;2026-01-04;27;27;1511.0;5.28;489.7;26866.35;1221.51;1043.27
ENT009713;35756919604;CLI017;CD02;DST001;TRP08;VEI061;MOT007;ST1;OC00;2025-12-30;2026-01-02;2026-01-02;113;113;3573.9;12.58;42.1;266735.03;751.11;577.44
ENT009714;35111423440;CLI003;CD04;DST023;TRP02;VEI053;MOT024;ST1;OC00;2025-12-30;2026-01-04;2026-01-04;43;43;1978.1;6.42;488.9;133748.88;1264.89;1067.98
ENT009715;35766263964;CLI014;CD05;DST034;TRP01;VEI012;MOT060;ST1;OC00;2025-12-30;2026-01-05;2026-01-05;159;159;4808.2;16.67;1537.1;320445.56;4188.33;3989.52
ENT009716;35472916484;CLI022;CD03;DST014;TRP01;VEI010;MOT036;ST2;OC01;2025-12-30;2026-01-03;2026-01-03;341;313;9182.4;50.92;502.9;211936.32;3380.6;3092.79
ENT009717;35891084491;CLI015;CD05;DST026;TRP08;VEI043;MOT040;ST1;OC07;2025-12-30;2026-01-02;2026-01-06;428;428;15103.3;76.35;21.5;1187843.47;2545.99;1877.0
ENT009718;35106867782;CLI015;CD01;DST030;TRP05;VEI016;MOT017;ST1;OC02;2025-12-30;2026-01-08;2026-01-09;175;175;4855.3;16.51;2867.3;211949.42;8328.09;7053.47
ENT009719;35505035624;CLI025;CD01;DST013;TRP04;VEI042;MOT018;ST1;OC06;2025-12-31;2026-01-07;2026-01-09;144;144;2765.7;9.61;932.2;56219.47;2538.45;2247.88
ENT009720;35417265298;CLI022;CD02;DST010;TRP03;VEI007;MOT016;ST1;OC00;2025-12-31;2026-01-05;2026-01-04;31;24;1847.5;7.29;625.3;122631.85;1462.63;1195.14
ENT009721;35729231752;CLI023;CD04;DST016;TRP03;VEI024;MOT003;ST1;OC00;2025-12-31;2026-01-05;2026-01-04;749;749;7836.1;33.79;406.3;495351.28;3391.64;2741.82
ENT009722;35657561109;CLI008;CD01;DST028;TRP02;VEI055;MOT046;ST1;OC00;2025-12-31;2026-01-09;2026-01-07;171;171;10189.4;82.31;2925.8;673495.94;11756.94;10964.54
ENT009723;35714579288;CLI014;CD01;DST006;TRP05;VEI039;MOT027;ST1;OC06;2025-12-31;2026-01-05;2026-01-07;121;121;3293.9;18.55;174.6;128554.14;949.21;900.3
ENT009724;35297034483;CLI004;CD01;DST029;TRP04;VEI065;MOT048;ST1;OC00;2025-12-31;2026-01-09;2026-01-08;352;352;19173.3;109.69;2424.1;1600141.07;12403.15;9749.59
ENT009725;35557944478;CLI020;CD04;DST021;TRP01;VEI078;MOT042;ST1;OC00;2025-12-31;2026-01-04;2026-01-03;42;42;2526.3;12.28;305.6;168046.06;893.44;785.99
ENT009726;35670215471;CLI022;CD02;DST015;TRP01;VEI010;MOT022;ST1;OC02;2025-12-31;2026-01-04;2026-01-03;748;748;19206.2;82.62;428.4;433267.57;4414.31;3652.64
ENT009727;35248436700;CLI023;CD05;DST035;TRP02;VEI034;MOT036;ST1;OC00;2025-12-31;2026-01-06;2026-01-06;49;49;1670.1;10.33;1182.0;103302.87;3104.8;2349.17
ENT009728;35904249315;CLI009;CD01;DST014;TRP04;VEI049;MOT012;ST1;OC00;2025-12-31;2026-01-07;2026-01-06;298;298;9854.9;32.53;873.0;676192.81;3603.51;3159.2
ENT009729;35115892565;CLI008;CD05;DST025;TRP02;VEI009;MOT031;ST1;OC00;2025-12-31;2026-01-06;2026-01-06;584;584;30706.6;203.45;809.8;1195443.55;7738.85;6407.84
ENT009730;35890051435;CLI024;CD01;DST014;TRP01;VEI082;MOT055;ST1;OC00;2025-12-31;2026-01-05;2026-01-05;72;72;3385.9;11.37;873.0;42906.2;2332.29;2072.59
ENT009731;35232292459;CLI014;CD02;DST007;TRP03;VEI037;MOT035;ST1;OC09;2025-12-31;2026-01-05;2026-01-08;435;435;7548.1;29.09;488.9;414062.84;3320.26;2848.32
ENT009732;35136326746;CLI009;CD02;DST018;TRP03;VEI018;MOT026;ST1;OC00;2025-12-31;2026-01-06;2026-01-06;1075;1075;25659.6;104.46;1099.0;645563.22;8038.23;7199.48
ENT009733;35926281524;CLI017;CD01;DST001;TRP08;VEI077;MOT043;ST1;OC00;2025-12-31;2026-01-03;2026-01-03;167;167;4504.2;33.62;107.1;203344.96;1011.29;773.65
ENT009734;35286131989;CLI019;CD04;DST021;TRP02;VEI056;MOT010;ST1;OC00;2025-12-31;2026-01-05;2026-01-04;62;62;2402.2;18.41;305.6;208249.1;1035.69;813.84
ENT009735;35643508914;CLI023;CD02;DST008;TRP05;VEI067;MOT032;ST1;OC07;2025-12-31;2026-01-05;2026-01-07;1550;1550;18350.4;98.7;498.4;699278.33;6510.2;5088.42
ENT009736;35460317711;CLI020;CD04;DST017;TRP01;VEI005;MOT059;ST1;OC00;2025-12-31;2026-01-04;2026-01-03;1289;1289;21624.0;84.03;463.6;1830336.76;6977.1;5322.45
ENT009737;35924291996;CLI015;CD01;DST034;TRP04;VEI028;MOT041;ST1;OC00;2025-12-31;2026-01-10;2026-01-09;22;22;1054.6;6.41;2906.3;62745.21;4039.97;3287.53
ENT009738;35614625798;CLI028;CD02;DST020;TRP01;VEI057;MOT037;ST1;OC00;2025-12-31;2026-01-06;2026-01-06;831;831;30622.3;99.62;1380.5;1047944.06;9659.31;8918.97
ENT009739;35884669128;CLI021;CD02;DST023;TRP01;VEI023;MOT056;ST1;OC00;2025-12-31;2026-01-05;2026-01-04;112;95;1400.1;11.23;910.8;55209.42;1744.77;1526.21
ENT009740;35769866240;CLI014;CD01;DST011;TRP04;VEI029;MOT056;ST1;OC00;2025-12-31;2026-01-06;2026-01-04;128;128;5466.3;29.93;617.9;419075.09;2343.7;2268.22
ENT009741;35704442281;CLI016;CD01;DST005;TRP01;VEI073;MOT028;ST1;OC00;2025-12-31;2026-01-04;2026-01-06;9;9;378.3;1.38;497.8;15842.98;809.54;721.18
ENT009742;35142564139;CLI030;CD04;DST020;TRP04;VEI013;MOT039;ST5;OC09;2025-12-31;2026-01-07;2026-01-12;495;0;27917.8;127.21;969.6;1891455.52;8659.36;6629.55
ENT009743;35294068096;CLI009;CD03;DST014;TRP03;VEI022;MOT024;ST1;OC00;2025-12-31;2026-01-05;2026-01-04;321;321;18747.1;113.93;502.9;473598.4;3499.46;3147.3
ENT009744;35234974559;CLI020;CD03;DST003;TRP04;VEI049;MOT005;ST1;OC00;2025-12-31;2026-01-06;2026-01-06;142;142;8262.0;42.97;531.1;558377.98;2638.25;2167.96
ENT009745;35392188767;CLI016;CD02;DST010;TRP04;VEI008;MOT049;ST1;OC00;2025-12-31;2026-01-06;2026-01-06;718;672;21756.5;69.37;625.3;526171.83;5059.9;4590.24
ENT009746;35110182587;CLI017;CD04;DST018;TRP04;VEI006;MOT038;ST1;OC00;2025-12-31;2026-01-07;2026-01-05;179;179;2621.8;15.94;689.2;182957.98;2428.55;1936.15
ENT009747;35338862313;CLI024;CD02;DST015;TRP03;VEI085;MOT002;ST1;OC00;2025-12-31;2026-01-05;2026-01-03;379;379;10652.4;42.52;428.4;483370.73;3371.73;2784.96
ENT009748;35496802975;CLI027;CD01;DST007;TRP01;VEI012;MOT029;ST1;OC00;2025-12-31;2026-01-04;2026-01-03;81;81;2950.6;17.14;412.5;230010.99;1524.25;1273.44
ENT009749;35512340708;CLI021;CD02;DST002;TRP01;VEI073;MOT034;ST1;OC00;2025-12-31;2026-01-04;2026-01-03;27;27;913.1;3.53;68.0;64237.92;327.7;259.56
ENT009750;35183988650;CLI030;CD05;DST030;TRP04;VEI042;MOT003;ST1;OC00;2025-12-31;2026-01-06;2026-01-06;161;161;3795.1;12.85;331.1;218379.96;1416.07;1237.6
ENT009751;35771230888;CLI014;CD05;DST025;TRP01;VEI057;MOT006;ST1;OC00;2025-12-31;2026-01-05;2026-01-03;356;356;19006.6;96.63;809.8;1399076.21;5047.69;4675.33
ENT009752;35432184213;CLI028;CD04;DST022;TRP08;VEI054;MOT007;ST1;OC00;2025-12-31;2026-01-03;2026-01-03;31;31;1029.4;3.35;119.4;17013.76;511.31;416.06
ENT009753;35800616743;CLI008;CD02;DST001;TRP08;VEI061;MOT015;ST1;OC00;2025-12-31;2026-01-03;2026-01-03;66;66;2919.3;12.29;42.1;302795.09;662.69;442.44
ENT009754;35971890962;CLI017;CD05;DST025;TRP04;VEI062;MOT030;ST1;OC00;2025-12-31;2026-01-07;2026-01-07;240;240;9858.0;76.51;809.8;142645.8;3421.21;3068.91
ENT009755;35130923833;CLI015;CD02;DST036;TRP01;VEI082;MOT045;ST1;OC02;2025-12-31;2026-01-05;2026-01-06;214;214;4373.7;27.99;1001.4;249173.31;3314.74;2977.65
ENT009756;35701482841;CLI013;CD04;DST021;TRP02;VEI056;MOT015;ST1;OC00;2025-12-31;2026-01-05;2026-01-05;80;80;1585.6;7.96;305.6;128861.2;949.96;843.27
ENT009757;35582537877;CLI001;CD02;DST013;TRP02;VEI001;MOT012;ST1;OC00;2026-01-01;2026-01-07;2026-01-05;174;174;9520.4;31.81;1025.9;618589.18;4166.37;3502.69
ENT009758;35436917576;CLI022;CD06;DST038;TRP01;VEI057;MOT005;ST1;OC00;2026-01-01;2026-01-05;2026-01-05;2691;2691;27980.8;171.97;227.6;559346.38;7421.88;5977.53
ENT009759;35764148984;CLI017;CD06;DST038;TRP02;VEI069;MOT051;ST1;OC00;2026-01-01;2026-01-06;2026-01-05;303;303;10928.1;57.89;227.6;210019.52;2399.16;1890.92
ENT009760;35376890976;CLI023;CD05;DST028;TRP04;VEI020;MOT037;ST1;OC00;2026-01-01;2026-01-08;2026-01-17;40;40;1647.4;10.62;797.4;113554.21;1694.4;1427.43
ENT009761;35199093793;CLI024;CD04;DST015;TRP08;VEI045;MOT035;ST1;OC00;2026-01-01;2026-01-04;2026-01-02;19;19;929.8;7.11;18.0;17971.79;235.81;187.85
ENT009762;35862845891;CLI020;CD01;DST011;TRP05;VEI052;MOT005;ST1;OC00;2026-01-01;2026-01-06;2026-01-05;60;60;772.5;3.54;617.9;15200.25;1278.45;991.9
ENT009763;35684491424;CLI014;CD06;DST040;TRP01;VEI023;MOT034;ST1;OC07;2026-01-01;2026-01-06;2026-01-12;40;40;1305.0;6.79;946.8;47052.84;1610.03;1666.23
ENT009764;35409490046;CLI021;CD02;DST044;TRP04;VEI008;MOT059;ST1;OC00;2026-01-01;2026-01-13;2026-01-13;999;999;19658.3;61.97;3114.3;856400.05;13472.37;12216.69
ENT009765;35242917070;CLI004;CD02;DST004;TRP08;VEI063;MOT032;ST2;OC01;2026-01-01;2026-01-04;2026-01-03;663;468;20538.1;75.46;111.5;1147135.48;3906.57;2678.67
ENT009766;35769709902;CLI014;CD05;DST025;TRP01;VEI012;MOT057;ST1;OC00;2026-01-01;2026-01-06;2026-01-06;53;53;2432.9;9.21;809.8;210466.75;2248.53;2015.18
ENT009767;35289549663;CLI021;CD01;DST007;TRP03;VEI018;MOT047;ST6;OC10;2026-01-01;2026-01-06;;712;0;12911.3;46.87;412.5;1059807.75;5067.04;4103.03
ENT009768;35884072420;CLI023;CD03;DST007;TRP05;VEI084;MOT008;ST1;OC00;2026-01-01;2026-01-06;2026-01-05;390;390;17905.4;64.84;439.2;1802000.02;5210.99;3516.22
ENT009769;35205334907;CLI002;CD05;DST033;TRP04;VEI040;MOT025;ST1;OC06;2026-01-01;2026-01-07;2026-01-09;2560;2560;23062.5;161.31;496.2;492642.91;9758.08;7328.84
